# time	signal	sigma
-1.511999957237719627e-06	-2.487003529004619190e-04	1.872946425731216455e-03
-1.509999957294283490e-06	-2.479442705281163979e-04	1.870143885696320864e-03
-1.507999957350847353e-06	-2.489848195356012201e-04	1.869681136481152542e-03
-1.505999957407411216e-06	-2.510434596583229622e-04	1.867000227260131240e-03
-1.503999957463975079e-06	-2.537309207639855901e-04	1.868570532282004234e-03
-1.501999957520538942e-06	-2.531170717092102074e-04	1.867689265460631843e-03
-1.499999957577102805e-06	-2.513952999702062413e-04	1.865085695716575112e-03
-1.497999957633666668e-06	-2.529074647148966872e-04	1.867992740421187212e-03
-1.495999957690230531e-06	-2.484084003012383213e-04	1.865035134773347127e-03
-1.493999957746794394e-06	-2.455712199139229389e-04	1.859169249231974828e-03
-1.491999957803358257e-06	-2.426292360294509320e-04	1.862173368202492754e-03
-1.489999957859922119e-06	-2.422848816816502689e-04	1.863592025194065220e-03
-1.487999957916485982e-06	-2.415737150938007964e-04	1.858480328936364936e-03
-1.485999957973049845e-06	-2.396498223245659533e-04	1.859066982473167855e-03
-1.483999958029613708e-06	-2.448301094697431378e-04	1.864801129446521559e-03
-1.481999958086177571e-06	-2.496585563030365553e-04	1.871034519179713695e-03
-1.479999958142741434e-06	-2.547939276637182604e-04	1.871003694079946284e-03
-1.477999958199305297e-06	-2.575412764820420876e-04	1.873382184260048234e-03
-1.475999958255869160e-06	-2.605955498277536604e-04	1.876288495548067902e-03
-1.473999958312433023e-06	-2.666142649501850883e-04	1.876320317390892112e-03
-1.471999958368996886e-06	-2.709037223695298798e-04	1.876801596142833655e-03
-1.469999958425560749e-06	-2.742649202426289271e-04	1.876271224659895390e-03
-1.467999958482124612e-06	-2.775662304030671003e-04	1.877138369962914020e-03
-1.465999958538688475e-06	-2.830534420756319761e-04	1.875779694997143331e-03
-1.463999958595252338e-06	-2.834501981720111683e-04	1.875490310990166184e-03
-1.461999958651816200e-06	-2.805157002516215064e-04	1.875881774526714499e-03
-1.459999958708380063e-06	-2.826042842306742547e-04	1.879149172151642865e-03
-1.457999958764943926e-06	-2.795350389567974499e-04	1.876281494921206057e-03
-1.455999958821507789e-06	-2.770347269532002772e-04	1.875315486882767188e-03
-1.453999958878071652e-06	-2.793179459984013679e-04	1.871661585671473282e-03
-1.451999958934635515e-06	-2.765930550723256056e-04	1.875063747636679509e-03
-1.449999958991199378e-06	-2.785768355542215667e-04	1.872965380678953727e-03
-1.447999959047763241e-06	-2.808301107430921932e-04	1.872357167517338600e-03
-1.445999959104327104e-06	-2.814364738337849598e-04	1.871787632696397634e-03
-1.443999959160890967e-06	-2.806579335691918617e-04	1.876001985355399675e-03
-1.441999959217454830e-06	-2.805231862157046645e-04	1.878886523021863417e-03
-1.439999959274018693e-06	-2.799767108376730431e-04	1.881013158505158390e-03
-1.437999959330582556e-06	-2.789436477942709995e-04	1.883931058070986968e-03
-1.435999959387146419e-06	-2.799317950531779431e-04	1.888887954967730445e-03
-1.433999959443710281e-06	-2.830833859319634160e-04	1.896718482537773339e-03
-1.431999959500274144e-06	-2.853666049771643441e-04	1.895780376118156056e-03
-1.429999959556838007e-06	-2.887951765270069899e-04	1.902778548705390304e-03
-1.427999959613401870e-06	-2.923510094662540543e-04	1.901829276695436591e-03
-1.425999959669965733e-06	-2.926055322450633791e-04	1.903084310862409147e-03
-1.423999959726529596e-06	-2.902624254872021190e-04	1.902885588325352187e-03
-1.421999959783093459e-06	-2.911382832848694426e-04	1.905046938134500939e-03
-1.419999959839657322e-06	-2.880241222264973752e-04	1.904509905421930332e-03
-1.417999959896221185e-06	-2.823198175955366341e-04	1.899540199696349643e-03
-1.415999959952785048e-06	-2.783372847035795340e-04	1.898148543552156953e-03
-1.413999960009348911e-06	-2.754102727472725965e-04	1.898626420043350192e-03
-1.411999960065912774e-06	-2.707016013393007646e-04	1.896385919230836195e-03
-1.409999960122476637e-06	-2.658282387215108919e-04	1.892610422706871758e-03
-1.407999960179040499e-06	-2.630958618313521884e-04	1.887798679933206302e-03
-1.405999960235604362e-06	-2.583048448184710921e-04	1.882844228147270010e-03
-1.403999960292168225e-06	-2.529598664634757042e-04	1.877897760130303436e-03
-1.401999960348732088e-06	-2.526978577205835465e-04	1.876858664195851225e-03
-1.399999960405295951e-06	-2.498831352255161207e-04	1.878529205888054094e-03
-1.397999960461859814e-06	-2.438419622108366279e-04	1.884128191445296569e-03
-1.395999960518423677e-06	-2.409598660390252782e-04	1.889819223010944394e-03
-1.393999960574987540e-06	-2.422773957175673005e-04	1.889073362210036931e-03
-1.391999960631551403e-06	-2.404957362659021079e-04	1.896196659870292905e-03
-1.389999960688115266e-06	-2.412368467100817193e-04	1.895436026598129424e-03
-1.387999960744679129e-06	-2.436024113601917762e-04	1.897029755522666944e-03
-1.385999960801242992e-06	-2.440590551692317341e-04	1.893572047727250371e-03
-1.383999960857806855e-06	-2.453391550273608117e-04	1.894197857518155467e-03
-1.381999960914370718e-06	-2.469261794128775806e-04	1.891737204497662183e-03
-1.379999960970934580e-06	-2.455562479857568395e-04	1.889669266345937997e-03
-1.377999961027498443e-06	-2.451220620689642960e-04	1.886191661938170895e-03
-1.375999961084062306e-06	-2.489024739306907631e-04	1.884808542716644164e-03
-1.373999961140626169e-06	-2.486629230800467246e-04	1.882372982210001261e-03
-1.371999961197190032e-06	-2.528400910381523839e-04	1.881112679801507292e-03
-1.369999961253753895e-06	-2.573092115954804483e-04	1.879832247988613703e-03
-1.367999961310317758e-06	-2.597122060660031788e-04	1.879959085154265640e-03
-1.365999961366881621e-06	-2.633129547897467525e-04	1.881208121336278580e-03
-1.363999961423445484e-06	-2.639492617367700375e-04	1.880234681442912456e-03
-1.361999961480009347e-06	-2.641513827670012127e-04	1.882224859324542129e-03
-1.359999961536573210e-06	-2.626242460941455347e-04	1.881744609246157511e-03
-1.357999961593137073e-06	-2.620253689675354925e-04	1.886974817730191533e-03
-1.355999961649700936e-06	-2.613291743078516587e-04	1.891516158107568474e-03
-1.353999961706264799e-06	-2.624595548843284155e-04	1.889656871244354197e-03
-1.351999961762828661e-06	-2.592855061132950945e-04	1.897946555404867461e-03
-1.349999961819392524e-06	-2.604158866897716886e-04	1.895602484267667120e-03
-1.347999961875956387e-06	-2.545169469926623343e-04	1.894131654354469551e-03
-1.345999961932520250e-06	-2.509686000174972897e-04	1.887259822920922666e-03
-1.343999961989084113e-06	-2.482137652350910632e-04	1.881178619897600109e-03
