# time(us)	raw_signal(mV)	one_component(mV)	two_component(mV)	sum_components(mV)
3.261918042478359148e+00 2.312469168374424733e+00 1.595671758266823670e-01 3.512105695867274169e-01 5.107777454134098116e-01
3.263918042421795285e+00 2.060469159460969202e+00 1.567947192684382152e-01 3.493057134491119875e-01 5.061004327175501194e-01
3.265918042365231422e+00 1.916469154367566041e+00 1.542035783137908622e-01 3.484369963013201343e-01 5.026405746151110243e-01
3.267918042308667559e+00 1.160469127627199448e+00 1.529560601994120195e-01 3.466523435830828892e-01 4.996084037824949919e-01
3.269918042252103696e+00 8.724691174403932381e-01 1.515980351146269944e-01 3.434940135204997969e-01 4.950920486351267913e-01
3.271918042195539833e+00 8.004691148936916578e-01 1.511216773057156293e-01 3.372791751470138322e-01 4.884008524527294615e-01
3.273918042138975970e+00 8.364691161670424480e-01 1.503342542331468634e-01 3.340866635339302948e-01 4.844209177670771860e-01
3.275918042082412107e+00 4.764691034335344910e-01 1.526652126428661160e-01 3.272024129957055716e-01 4.798676256385717154e-01
3.277918042025848244e+00 5.844691072535869170e-01 1.506354330309316036e-01 3.220963211754314659e-01 4.727317542063630418e-01
3.279918041969284381e+00 9.084691187137440282e-01 1.502553931057307168e-01 3.156748474725381559e-01 4.659302405782688727e-01
3.281918041912720518e+00 1.124469126353848658e+00 1.452823983768254390e-01 3.117844530765092603e-01 4.570668514533346993e-01
3.283918041856156655e+00 1.412469136540654979e+00 1.442706418512910982e-01 3.051526556770365328e-01 4.494232975283276033e-01
3.285918041799592793e+00 1.988469156914267622e+00 1.430515666400067609e-01 3.017436498813745871e-01 4.447952165213813203e-01
3.287918041743028930e+00 2.528469176014529474e+00 1.426002917659726921e-01 2.966447918659439464e-01 4.392450836319166108e-01
3.289918041686465067e+00 2.960469191294738955e+00 1.404429175955003162e-01 2.969444885041109816e-01 4.373874060996112978e-01
3.291918041629901204e+00 3.176469198934843696e+00 1.424367262382908172e-01 2.926015573247843782e-01 4.350382835630752232e-01
3.293918041573337341e+00 3.392469206574948437e+00 1.431136059299956131e-01 2.925608103092462442e-01 4.356744162392418018e-01
3.295918041516773478e+00 3.356469205301597647e+00 1.445717437825539686e-01 2.934734669127018192e-01 4.380452106952557600e-01
3.297918041460209615e+00 3.464469209121650017e+00 1.473385836219072431e-01 2.951371870626192107e-01 4.424757706845264260e-01
3.299918041403645752e+00 2.924469190021388165e+00 1.489029870171343639e-01 2.945703652964052344e-01 4.434733523135395705e-01
3.301918041347081889e+00 2.492469174741178684e+00 1.510252577728552481e-01 2.959936459997503100e-01 4.470189037726055581e-01
3.303918041290518026e+00 1.916469154367566041e+00 1.528353681385873630e-01 2.988709193905193517e-01 4.517062875291066870e-01
3.305918041233954163e+00 1.448469137814005769e+00 1.539569269223718395e-01 3.000589581068376366e-01 4.540158850292095316e-01
3.307918041177390300e+00 7.284691123469900775e-01 1.572155382430686643e-01 3.034184533194833611e-01 4.606339915625520254e-01
3.309918041120826437e+00 3.324690983401313304e-01 1.568493645063795405e-01 3.056151591516018118e-01 4.624645236579813523e-01
3.311918041064262574e+00 -1.355309182134289414e-01 1.564498421827661967e-01 3.061218578968952220e-01 4.625717000796614187e-01
3.313918041007698712e+00 -5.315309322202875775e-01 1.550681660927465677e-01 3.074561712933072677e-01 4.625243373860538632e-01
3.315918040951134849e+00 -9.635309475004970592e-01 1.528514379758991459e-01 3.049634214578190727e-01 4.578148594337181909e-01
3.317918040894570986e+00 -1.179530955140601911e+00 1.515371984140337080e-01 3.034338400365748090e-01 4.549710384506084893e-01
3.319918040838007123e+00 -1.071530951320549541e+00 1.500838403225165374e-01 2.981152483694796129e-01 4.481990886919961503e-01
3.321918040781443260e+00 -9.995309487738478493e-01 1.474428379365759767e-01 2.945969719820715760e-01 4.420398099186475527e-01
3.323918040724879397e+00 -8.195309424070938986e-01 1.438152046933403594e-01 2.869889360474163209e-01 4.308041407407567358e-01
3.325918040668315534e+00 -6.395309360403399479e-01 1.393176048927075306e-01 2.808830447513879225e-01 4.202006496440954808e-01
3.327918040611751671e+00 -2.795309233068321020e-01 1.385548581584153116e-01 2.772594268923582739e-01 4.158142850507736132e-01
3.329918040555187808e+00 3.324690983401313304e-01 1.336276295838864925e-01 2.712705321544381931e-01 4.048981617383246578e-01
3.331918040498623945e+00 5.124691047068853367e-01 1.330594327504619478e-01 2.636844621820869095e-01 3.967438949325488018e-01
3.333918040442060082e+00 9.084691187137440282e-01 1.316090447219769033e-01 2.616841121294366523e-01 3.932931568514135279e-01
3.335918040385496219e+00 1.304469132720602609e+00 1.337129785212020916e-01 2.572191060671372154e-01 3.909320845883393347e-01
3.337918040328932356e+00 1.700469146727461300e+00 1.349288889713568529e-01 2.549343952989229778e-01 3.898632842702798307e-01
3.339918040272368494e+00 1.736469148000812091e+00 1.364968897662611758e-01 2.518503430082758010e-01 3.883472327745369768e-01
3.341918040215804631e+00 1.952469155640916831e+00 1.368053187425715689e-01 2.520875316891769691e-01 3.888928504317485380e-01
3.343918040159240768e+00 1.808469150547513671e+00 1.406214866623971271e-01 2.543111670802805646e-01 3.949326537426776640e-01
3.345918040102676905e+00 1.736469148000812091e+00 1.408419564559914572e-01 2.599826725224039792e-01 4.008246289783954364e-01
3.347918040046113042e+00 1.268469131447251819e+00 1.437952653827419269e-01 2.628268640548617752e-01 4.066221294376036743e-01
3.349918039989549179e+00 1.232469130173901029e+00 1.462174637995751481e-01 2.640862677128760772e-01 4.103037315124512530e-01
3.351918039932985316e+00 9.804691212604456085e-01 1.490349957051672891e-01 2.672608496809076861e-01 4.162958453860749475e-01
3.353918039876421453e+00 1.124469126353848658e+00 1.494624653319342467e-01 2.701915840860493745e-01 4.196540494179835656e-01
3.355918039819857590e+00 8.724691174403932381e-01 1.525192303032587848e-01 2.672656377402704564e-01 4.197848680435292690e-01
3.357918039763293727e+00 8.364691161670424480e-01 1.513531142773982263e-01 2.668841310877965167e-01 4.182372453651947430e-01
3.359918039706729864e+00 1.016469122533796288e+00 1.522543066850469140e-01 2.656106090521115348e-01 4.178649157371583933e-01
3.361918039650166001e+00 1.268469131447251819e+00 1.494686689314055072e-01 2.669442578742452499e-01 4.164129268056507849e-01
3.363918039593602138e+00 1.124469126353848658e+00 1.501449248230821154e-01 2.601819135717615139e-01 4.103268383948435738e-01
3.365918039537038275e+00 1.448469137814005769e+00 1.483552885646350628e-01 2.604269567273829189e-01 4.087822452920180649e-01
3.367918039480474413e+00 1.808469150547513671e+00 1.513626391573309471e-01 2.597169524141617614e-01 4.110795915714927085e-01
3.369918039423910550e+00 2.204469164554372362e+00 1.508323269175071701e-01 2.573020897219750469e-01 4.081344166394822448e-01
3.371918039367346687e+00 2.600469178561231054e+00 1.506846302061354281e-01 2.557549454333980510e-01 4.064395756395334791e-01
3.373918039310782824e+00 2.960469191294738955e+00 1.529952368947419816e-01 2.549616985257148749e-01 4.079569354204568010e-01
3.375918039254218961e+00 3.284469202754896067e+00 1.562672956705306038e-01 2.526855181030844277e-01 4.089528137736149760e-01
3.377918039197655098e+00 3.752469219308456339e+00 1.554913353759900252e-01 2.527658008383463217e-01 4.082571362143363469e-01
3.379918039141091235e+00 3.896469224401859499e+00 1.564462528743037484e-01 2.493072531337896247e-01 4.057535060080934008e-01
3.381918039084527372e+00 4.184469234588665820e+00 1.566728673515809522e-01 2.456350770479341916e-01 4.023079443995151716e-01
3.383918039027963509e+00 4.364469240955419771e+00 1.569377967837080057e-01 2.404504516967531091e-01 3.973882484804610593e-01
3.385918038971399646e+00 4.328469239682068981e+00 1.536639687659754616e-01 2.392893964584679733e-01 3.929533652244434627e-01
3.387918038914835783e+00 4.076469230768613450e+00 1.554478929792860731e-01 2.336548342955567792e-01 3.891027272748429078e-01
3.389918038858271920e+00 3.824469221855157919e+00 1.540416641964806599e-01 2.342063088425827277e-01 3.882479730390633876e-01
3.391918038801708057e+00 3.248469201481545277e+00 1.543387072612849853e-01 2.351987240529341550e-01 3.895374313142191958e-01
3.393918038745144194e+00 2.636469179834581844e+00 1.538247189816483451e-01 2.365338060961920952e-01 3.903585250778404125e-01
3.395918038688580332e+00 2.024469158187618412e+00 1.552595957341572908e-01 2.371417159379347883e-01 3.924013116720921346e-01
3.397918038632016469e+00 1.376469135267304189e+00 1.542085775555605831e-01 2.419413149167002064e-01 3.961498924722607895e-01
3.399918038575452606e+00 8.364691161670424480e-01 1.552474057386425688e-01 2.419502045089469422e-01 3.971976102475894832e-01
3.401918038518888743e+00 7.644691136203408677e-01 1.557268226139268685e-01 2.459674894076615270e-01 4.016943120215883956e-01
3.403918038462324880e+00 8.046908942667581333e-02 1.540199672717673662e-01 2.445499986324200792e-01 3.985699659041874732e-01
3.405918038405761017e+00 -2.435309220334813118e-01 1.510997591319704902e-01 2.439554817849344526e-01 3.950552409169049706e-01
3.407918038349197154e+00 -5.675309334936383676e-01 1.499352252321791146e-01 2.426080518795926122e-01 3.925432771117717823e-01
3.409918038292633291e+00 -6.395309360403399479e-01 1.457458511095563181e-01 2.459775890137844423e-01 3.917234401233407048e-01
3.411918038236069428e+00 -8.915309449537954789e-01 1.458559110272980019e-01 2.415575788359066722e-01 3.874134898632046742e-01
3.413918038179505565e+00 -7.115309385870415282e-01 1.421105679230883490e-01 2.383107767524687004e-01 3.804213446755569938e-01
3.415918038122941702e+00 -4.955309309469368428e-01 1.428702123486548792e-01 2.353431028336426256e-01 3.782133151822975048e-01
3.417918038066377839e+00 -3.875309271268844724e-01 1.394104899872854464e-01 2.312196896297884219e-01 3.706301796170738405e-01
3.419918038009813976e+00 -3.515309258535336823e-01 1.377930338486975381e-01 2.261620845715892891e-01 3.639551184202868273e-01
3.421918037953250114e+00 -2.753091439337655710e-02 1.321326208429405291e-01 2.249133046480635278e-01 3.570459254910041125e-01
3.423918037896686251e+00 4.404691021601837009e-01 1.300170250129931149e-01 2.219953601130047194e-01 3.520123851259978620e-01
3.425918037840122388e+00 8.364691161670424480e-01 1.270231380578138169e-01 2.203385320669709324e-01 3.473616701247847494e-01
3.427918037783558525e+00 6.924691110736392874e-01 1.258424938646460767e-01 2.178746045652945051e-01 3.437170984299405818e-01
3.429918037726994662e+00 7.644691136203408677e-01 1.267905007740351697e-01 2.198171650979118541e-01 3.466076658719470238e-01
3.431918037670430799e+00 6.564691098002884972e-01 1.276422504838095606e-01 2.207227966826280363e-01 3.483650471664375692e-01
3.433918037613866936e+00 4.404691021601837009e-01 1.278910615313483268e-01 2.222282460059740727e-01 3.501193075373223995e-01
3.435918037557303073e+00 1.164690907000266035e-01 1.302997189351530749e-01 2.227161894157618782e-01 3.530159083509148976e-01
3.437918037500739210e+00 -1.715309194867797316e-01 1.314043178219034269e-01 2.262346952595365168e-01 3.576390130814399160e-01
3.439918037444175347e+00 -4.595309296735860527e-01 1.305674578653747420e-01 2.280004528373253125e-01 3.585679107027000545e-01
3.441918037387611484e+00 -5.675309334936383676e-01 1.308339150623805958e-01 2.341874274823088076e-01 3.650213425446894311e-01
3.443918037331047621e+00 -8.915309449537954789e-01 1.309099216810422628e-01 2.374274020365268467e-01 3.683373237175690540e-01
3.445918037274483758e+00 -9.995309487738478493e-01 1.294886246293179000e-01 2.415874243496902440e-01 3.710760489790081440e-01
3.447918037217919895e+00 -8.195309424070938986e-01 1.338557106329567592e-01 2.449143655979188483e-01 3.787700762308756075e-01
3.449918037161356033e+00 -7.835309411337431085e-01 1.326764538677619176e-01 2.495784503114631681e-01 3.822549041792250857e-01
3.451918037104792170e+00 -8.915309449537954789e-01 1.339585006531308353e-01 2.501399354541574138e-01 3.840984361072882214e-01
3.453918037048228307e+00 -7.835309411337431085e-01 1.339075810149530921e-01 2.563478992694632752e-01 3.902554802844163673e-01
3.455918036991664444e+00 -6.755309373136907380e-01 1.341450713896779057e-01 2.602928643867011282e-01 3.944379357763789784e-01
3.457918036935100581e+00 -4.955309309469368428e-01 1.367803495936637803e-01 2.612767856248136566e-01 3.980571352184774092e-01
3.459918036878536718e+00 -4.595309296735860527e-01 1.426080820461105014e-01 2.618734573113088993e-01 4.044815393574194284e-01
3.461918036821972855e+00 -2.435309220334813118e-01 1.423057780344413603e-01 2.604676999773929413e-01 4.027734780118343294e-01
3.463918036765408992e+00 8.469086879974233040e-03 1.472930409938629781e-01 2.572928126817463634e-01 4.045858536756093971e-01
3.465918036708845129e+00 4.404691021601837009e-01 1.500162680120536163e-01 2.549283470721646072e-01 4.049446150842181957e-01
3.467918036652281266e+00 3.324690983401313304e-01 1.530564796829444463e-01 2.505947681633464152e-01 4.036512478462909170e-01
3.469918036595717403e+00 4.764691034335344910e-01 1.540088013499755493e-01 2.458327118224391816e-01 3.998415131724147309e-01
3.471918036539153540e+00 4.764691034335344910e-01 1.582004911390585966e-01 2.411459388877368326e-01 3.993464300267953737e-01
3.473918036482589677e+00 5.844691072535869170e-01 1.566720852639116590e-01 2.377909113447257972e-01 3.944629966086374839e-01
3.475918036426025814e+00 3.324690983401313304e-01 1.568279765747231935e-01 2.330652020489446807e-01 3.898931786236679020e-01
3.477918036369461952e+00 -9.953091694007813739e-02 1.579313324160129262e-01 2.324425951411483171e-01 3.903739275571612710e-01
3.479918036312898089e+00 -5.315309322202875775e-01 1.595822180536528856e-01 2.303417600164312795e-01 3.899239780700841651e-01
3.481918036256334226e+00 -8.555309436804446888e-01 1.596632441421130533e-01 2.275081495959988820e-01 3.871713937381119353e-01
3.483918036199770363e+00 -1.683530972967512973e+00 1.585592892834232492e-01 2.263102771032692584e-01 3.848695663866924521e-01
3.485918036143206500e+00 -2.259530993341125615e+00 1.611405720914424744e-01 2.260736376274939952e-01 3.872142097189364418e-01
3.487918036086642637e+00 -3.015531020081492208e+00 1.613360358166812392e-01 2.205767520998698772e-01 3.819127879165510886e-01
3.489918036030078774e+00 -3.483531036635052480e+00 1.594458235553710135e-01 2.190746425526494123e-01 3.785204661080204258e-01
3.491918035973514911e+00 -4.167531060828717493e+00 1.586495213992383801e-01 2.151149164356629118e-01 3.737644378349013197e-01
3.493918035916951048e+00 -4.491531072288874604e+00 1.593935794506155523e-01 2.159512225485402392e-01 3.753448019991557638e-01
3.495918035860387185e+00 -4.851531085022382506e+00 1.579684205078287218e-01 2.164410982310584763e-01 3.744095187388872259e-01
3.497918035803823322e+00 -5.067531092662487247e+00 1.567733070631440739e-01 2.185790992012675849e-01 3.753524062644116865e-01
3.499918035747259459e+00 -5.355531102849293568e+00 1.577084048507441660e-01 2.166311117527379149e-01 3.743395166034820809e-01
3.501918035690695596e+00 -5.427531105395995148e+00 1.596134519951186714e-01 2.186603518384231670e-01 3.782738038335418662e-01
3.503918035634131734e+00 -5.283531100302591987e+00 1.604111883581926523e-01 2.161350047750861258e-01 3.765461931332787504e-01
3.505918035577567871e+00 -4.779531082475680925e+00 1.610628326412951727e-01 2.162948053642926027e-01 3.773576380055877477e-01
3.507918035521004008e+00 -4.491531072288874604e+00 1.615349409312563378e-01 2.129904915280863287e-01 3.745254324593426665e-01
3.509918035464440145e+00 -4.059531057008665123e+00 1.634465838575852314e-01 2.097250168704787032e-01 3.731716007280639347e-01
3.511918035407876282e+00 -3.303531030268298530e+00 1.644480698259768725e-01 2.051187316916139036e-01 3.695668015175908039e-01
3.513918035351312419e+00 -2.691531008621335097e+00 1.641753888014681473e-01 2.014124066630734455e-01 3.655877954645415651e-01
3.515918035294748556e+00 -2.439530999707879566e+00 1.677076624870355304e-01 1.979598350795544748e-01 3.656674975665900051e-01
3.517918035238184693e+00 -2.079530986974371665e+00 1.676705235706451025e-01 1.961557085324856509e-01 3.638262321031307533e-01
3.519918035181620830e+00 -1.791530976787565343e+00 1.695131109233025679e-01 1.943636822044621515e-01 3.638767931277647194e-01
3.521918035125056967e+00 -1.359530961507355862e+00 1.685843287528344392e-01 1.936517669297421196e-01 3.622360956825765865e-01
3.523918035068493104e+00 -1.143530953867251121e+00 1.698044662166089958e-01 1.924285918231424808e-01 3.622330580397514765e-01
3.525918035011929241e+00 -8.195309424070938986e-01 1.674565357730354864e-01 1.952506549951834869e-01 3.627071907682189456e-01
3.527918034955365378e+00 -5.315309322202875775e-01 1.658690561163351784e-01 1.932125616905965848e-01 3.590816178069317077e-01
3.529918034898801515e+00 -4.955309309469368428e-01 1.598602356322309237e-01 1.928329227361894049e-01 3.526931583684203009e-01
3.531918034842237653e+00 -6.395309360403399479e-01 1.599565616071541019e-01 1.869099196360628767e-01 3.468664812432169509e-01
3.533918034785673790e+00 -1.179530955140601911e+00 1.551989479177456055e-01 1.849859269640788950e-01 3.401848748818245283e-01
3.535918034729109927e+00 -1.431530964054057442e+00 1.524382954954386638e-01 1.833887015761282158e-01 3.358269970715668795e-01
3.537918034672546064e+00 -1.539530967874109812e+00 1.500695275903322912e-01 1.828400997204688849e-01 3.329096273108011483e-01
3.539918034615982201e+00 -1.575530969147460603e+00 1.495135086156030024e-01 1.800283442996853112e-01 3.295418529152883691e-01
3.541918034559418338e+00 -1.611530970420811393e+00 1.475506416126360354e-01 1.820064148903907109e-01 3.295570565030267463e-01
3.543918034502854475e+00 -1.431530964054057442e+00 1.514650675915656108e-01 1.830359708694740406e-01 3.345010384610396792e-01
3.545918034446290612e+00 -1.287530958960654281e+00 1.522616787407549965e-01 1.846667740427831994e-01 3.369284527835382237e-01
3.547918034389726749e+00 -1.431530964054057442e+00 1.559365995803417837e-01 1.880912304892313480e-01 3.440278300695731040e-01
3.549918034333162886e+00 -1.539530967874109812e+00 1.606141419707158013e-01 1.902468664324928060e-01 3.508610084032086074e-01
3.551918034276599023e+00 -1.359530961507355862e+00 1.656418691725957681e-01 1.928923993695041417e-01 3.585342685420999098e-01
3.553918034220035160e+00 -1.107530952593900331e+00 1.669639296111421201e-01 1.953275151929841080e-01 3.622914448041261726e-01
3.555918034163471297e+00 -1.107530952593900331e+00 1.721541681794263312e-01 1.966912941862544728e-01 3.688454623656808318e-01
3.557918034106907434e+00 -1.035530950047198750e+00 1.726280335745128958e-01 2.007944542588149528e-01 3.734224878333278763e-01
3.559918034050343572e+00 -1.179530955140601911e+00 1.742572061050141619e-01 2.009175385415852833e-01 3.751747446465993896e-01
3.561918033993779709e+00 -1.215530956413952701e+00 1.726607502701963948e-01 2.004827508185547669e-01 3.731435010887511616e-01
3.563918033937215846e+00 -1.251530957687303491e+00 1.723096875357873758e-01 1.989442660248889605e-01 3.712539535606763641e-01
3.565918033880651983e+00 -9.275309462271462690e-01 1.690485774783611339e-01 1.961725460164050194e-01 3.652211234947661533e-01
3.567918033824088120e+00 -8.555309436804446888e-01 1.656590682693992456e-01 1.943465287373121464e-01 3.600055970067113642e-01
3.569918033767524257e+00 -4.955309309469368428e-01 1.610533014384602502e-01 1.925956117960487268e-01 3.536489132345089770e-01
3.571918033710960394e+00 -4.955309309469368428e-01 1.582347881925061928e-01 1.894790268522169863e-01 3.477138150447231513e-01
3.573918033654396531e+00 -6.755309373136907380e-01 1.541830007890506171e-01 1.850851054807594043e-01 3.392681062698100214e-01
3.575918033597832668e+00 -6.395309360403399479e-01 1.521030224335203074e-01 1.791553318950192819e-01 3.312583543285395615e-01
3.577918033541268805e+00 -8.195309424070938986e-01 1.476781709324814784e-01 1.779130490963385380e-01 3.255912200288200165e-01
3.579918033484704942e+00 -1.143530953867251121e+00 1.445041750087088517e-01 1.719429134594520903e-01 3.164470884681609419e-01
3.581918033428141079e+00 -1.539530967874109812e+00 1.421338469738721577e-01 1.705885513113535035e-01 3.127223982852256334e-01
3.583918033371577216e+00 -1.791530976787565343e+00 1.404268738001366035e-01 1.685956112418344199e-01 3.090224850419710512e-01
3.585918033315013354e+00 -2.295530994614476406e+00 1.373083092475797795e-01 1.707780795616014868e-01 3.080863888091812663e-01
3.587918033258449491e+00 -2.943531017534790628e+00 1.371309283559615788e-01 1.724450717884215556e-01 3.095760001443831344e-01
3.589918033201885628e+00 -3.555531039181754061e+00 1.358636494466564648e-01 1.745129792809144154e-01 3.103766287275708802e-01
3.591918033145321765e+00 -3.771531046821858801e+00 1.363937098409031545e-01 1.748221115918948410e-01 3.112158214327979677e-01
3.593918033088757902e+00 -3.627531041728455641e+00 1.376501659546342515e-01 1.794269491284909979e-01 3.170771150831252494e-01
3.595918033032194039e+00 -3.447531035361701690e+00 1.406845841592713475e-01 1.800838629705874827e-01 3.207684471298588025e-01
3.597918032975630176e+00 -3.339531031541649320e+00 1.402275833349738154e-01 1.834615423614116281e-01 3.236891256963854158e-01
3.599918032919066313e+00 -3.051531021354842999e+00 1.455771950594693664e-01 1.866054487187089606e-01 3.321826437781782992e-01
3.601918032862502450e+00 -2.583531004801282727e+00 1.495229364009821593e-01 1.903493201506353538e-01 3.398722565516175131e-01
3.603918032805938587e+00 -2.295530994614476406e+00 1.539816869590679427e-01 1.910611062760287082e-01 3.450427932350966787e-01
3.605918032749374724e+00 -1.755530975514214553e+00 1.578206792947889625e-01 1.948839099834285826e-01 3.527045892782175729e-01
3.607918032692810861e+00 -1.431530964054057442e+00 1.624523048253686264e-01 1.939016953272089394e-01 3.563540001525775658e-01
3.609918032636246998e+00 -9.275309462271462690e-01 1.597425599044192956e-01 1.950221326992835347e-01 3.547646926037028581e-01
3.611918032579683135e+00 -8.915309449537954789e-01 1.580452132597670034e-01 1.917763080487956684e-01 3.498215213085626440e-01
3.613918032523119273e+00 -4.595309296735860527e-01 1.547012224052118912e-01 1.922928976141075608e-01 3.469941200193194519e-01
3.615918032466555410e+00 -1.355309182134289414e-01 1.508832321415684019e-01 1.900147347652269281e-01 3.408979669067953577e-01
3.617918032409991547e+00 2.604690957934297502e-01 1.464399096700322589e-01 1.933543179065699003e-01 3.397942275766021036e-01
3.619918032353427684e+00 3.324690983401313304e-01 1.436035186570657207e-01 1.932384210406517533e-01 3.368419396977174740e-01
3.621918032296863821e+00 7.284691123469900775e-01 1.410327582517664213e-01 1.928027461770638606e-01 3.338355044288303097e-01
3.623918032240299958e+00 4.764691034335344910e-01 1.415293175853637453e-01 1.952612574184436345e-01 3.367905750038073798e-01
3.625918032183736095e+00 5.484691059802361268e-01 1.394527846647750924e-01 1.996166229867179509e-01 3.390694076514930155e-01
3.627918032127172232e+00 2.244690945200789600e-01 1.404688374882285540e-01 1.991485559158572005e-01 3.396173934040857545e-01
3.629918032070608369e+00 -6.353091566672734725e-02 1.418632540438857226e-01 2.001455861318423013e-01 3.420088401757280239e-01
3.631918032014044506e+00 -3.515309258535336823e-01 1.419742953019893228e-01 2.005311654749116490e-01 3.425054607769010273e-01
3.633918031957480643e+00 -3.155309245801828921e-01 1.420932874051684114e-01 2.011668813605808348e-01 3.432601687657492739e-01
3.635918031900916780e+00 -7.115309385870415282e-01 1.453708716192089190e-01 1.971453080950801018e-01 3.425161797142889930e-01
3.637918031844352917e+00 -7.835309411337431085e-01 1.482613146666315607e-01 1.988570510468726793e-01 3.471183657135042955e-01
3.639918031787789054e+00 -8.555309436804446888e-01 1.520021096273445893e-01 1.974423364214875354e-01 3.494444460488321247e-01
3.641918031731225192e+00 -8.555309436804446888e-01 1.516707267757339272e-01 1.976177569496809783e-01 3.492884837254148778e-01
3.643918031674661329e+00 -8.555309436804446888e-01 1.531366445399184040e-01 1.969273662702347438e-01 3.500640108101531478e-01
3.645918031618097466e+00 -7.115309385870415282e-01 1.535760014920471983e-01 1.986491875169187349e-01 3.522251890089659332e-01
3.647918031561533603e+00 -8.555309436804446888e-01 1.551579840297403479e-01 1.975467907525520483e-01 3.527047747822923962e-01
3.649918031504969740e+00 -5.315309322202875775e-01 1.556184141065540261e-01 1.985663869304556406e-01 3.541848010370096667e-01
3.651918031448405877e+00 -7.475309398603923183e-01 1.569321823421162276e-01 1.994341630186414749e-01 3.563663453607577303e-01
3.653918031391842014e+00 -4.955309309469368428e-01 1.572779431646059989e-01 1.977118784527270301e-01 3.549898216173330567e-01
3.655918031335278151e+00 -3.875309271268844724e-01 1.582512178474479725e-01 1.940176285664724221e-01 3.522688464139203668e-01
3.657918031278714288e+00 -2.435309220334813118e-01 1.574863546993887087e-01 1.924978665004957734e-01 3.499842211998844821e-01
3.659918031222150425e+00 -2.435309220334813118e-01 1.569168963607809886e-01 1.872738163922456345e-01 3.441907127530265953e-01
3.661918031165586562e+00 -4.595309296735860527e-01 1.544558100136459444e-01 1.870345618827893852e-01 3.414903718964353851e-01
3.663918031109022699e+00 -4.595309296735860527e-01 1.528199175467100102e-01 1.824983382147932487e-01 3.353182557615032588e-01
3.665918031052458836e+00 -7.115309385870415282e-01 1.497077009761370314e-01 1.830709781104297995e-01 3.327786790865668864e-01
3.667918030995894974e+00 -1.179530955140601911e+00 1.501742330032712347e-01 1.791669506081616237e-01 3.293411836114328306e-01
3.669918030939331111e+00 -1.359530961507355862e+00 1.478396587341504753e-01 1.771267269003558020e-01 3.249663856345063051e-01
3.671918030882767248e+00 -1.503530966600759022e+00 1.483325392469523329e-01 1.702617489359135594e-01 3.185942881828658924e-01
3.673918030826203385e+00 -1.827530978060916134e+00 1.448205970544653720e-01 1.670487472041125576e-01 3.118693442585779296e-01
3.675918030769639522e+00 -2.295530994614476406e+00 1.410774090517788459e-01 1.632302280979697484e-01 3.043076371497486221e-01
3.677918030713075659e+00 -2.727531009894685887e+00 1.392767322853399881e-01 1.612559712582350979e-01 3.005327035435750860e-01
3.679918030656511796e+00 -3.015531020081492208e+00 1.392085096239115694e-01 1.621241924789801336e-01 3.013327021028917585e-01
3.681918030599947933e+00 -3.195531026448246159e+00 1.383858630277174095e-01 1.632893705613807644e-01 3.016752335890982017e-01
3.683918030543384070e+00 -3.555531039181754061e+00 1.399819208661377823e-01 1.635331178172313715e-01 3.035150386833691538e-01
3.685918030486820207e+00 -3.915531051915261962e+00 1.429885667466770927e-01 1.663533170567355335e-01 3.093418838034126539e-01
3.687918030430256344e+00 -4.023531055735314332e+00 1.455964723912710479e-01 1.681379340425977476e-01 3.137344064338687954e-01
3.689918030373692481e+00 -4.095531058282015913e+00 1.474092276445531646e-01 1.672988837467120071e-01 3.147081113912651440e-01
3.691918030317128618e+00 -4.131531059555366703e+00 1.497729171640732604e-01 1.674635582811765944e-01 3.172364754452498548e-01
3.693918030260564755e+00 -4.095531058282015913e+00 1.498322081490545687e-01 1.677414651353282549e-01 3.175736732843827959e-01
3.695918030204000893e+00 -3.735531045548508011e+00 1.531270341932594037e-01 1.656875901346099578e-01 3.188146243278693892e-01
3.697918030147437030e+00 -3.699531044275157221e+00 1.521494632124986979e-01 1.707739454209014629e-01 3.229234086334001330e-01
3.699918030090873167e+00 -3.519531037908403270e+00 1.527069019800518790e-01 1.699753368129388598e-01 3.226822387929907388e-01
3.701918030034309304e+00 -2.979531018808141418e+00 1.527577118778667142e-01 1.713174294537920805e-01 3.240751413316587670e-01
3.703918029977745441e+00 -2.691531008621335097e+00 1.516747608595633845e-01 1.714599656131932659e-01 3.231347264727566504e-01
3.705918029921181578e+00 -2.331530995887827196e+00 1.499256131172132522e-01 1.715505097117215605e-01 3.214761228289347850e-01
3.707918029864617715e+00 -1.971530983154319294e+00 1.494430840736818422e-01 1.742491406509143193e-01 3.236922247245961892e-01
3.709918029808053852e+00 -1.539530967874109812e+00 1.482090988811192167e-01 1.816921823023457117e-01 3.299012811834649006e-01
3.711918029751489989e+00 -1.323530960234005072e+00 1.490019659708210487e-01 1.818877631858493715e-01 3.308897291566703647e-01
3.713918029694926126e+00 -9.275309462271462690e-01 1.469964507956377231e-01 1.875843844079392864e-01 3.345808352035770095e-01
3.715918029638362263e+00 -7.475309398603923183e-01 1.479450954101817761e-01 1.914052922159538150e-01 3.393503876261356189e-01
3.717918029581798400e+00 -5.675309334936383676e-01 1.464126716336297818e-01 1.954275338212617397e-01 3.418402054548915214e-01
3.719918029525234537e+00 -3.155309245801828921e-01 1.481730303084305422e-01 1.967067272913386178e-01 3.448797575997691323e-01
